Rq Group,Eff Date,Key,Line,Line Type,Min Units,Min Course,Rqs Typ,Rqrmnt,Cond Code,Operator,Value,Institution,Acad Group,Subject,Catalog,Ptrn Type,Course ID,Trnsfr Lvl,Test Crdt,Othr Crdt,In GPA crs,Excl In-Progrss,Min Points,Min Units,Incl Equiv,Valid Beg,Valid End,Term,Assoc,Topic ID,Designation,Conn,Parenth,Test ID,Component,Score,Max Age,Select Method,Rpt Descr,Description
002726,8/25/10,0004,0040,COND,0.00,0.00,,,PR,EQ,TSPMT,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,OR,,,,0.00,0,,,
002773,5/25/10,0001,0010,CRSE,0.00,0.00,PRE,,,,,USBNY,,,,SMPL,203697,ALL,Y,Y,N,N,0.00,0.00,Y,,,,0,0,,,,,,0.00,0,,,
002773,5/25/10,0002,0030,CRSE,0.00,0.00,PRE,,,,,USBNY,,,,SMPL,203584,ALL,Y,Y,N,N,0.00,0.00,Y,,,,0,0,,OR,,,,0.00,0,,,
002720,6/1/04,0002,0010,RQ,0.00,0.00,,000001804,,,,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,,,,0.00,0,,,
002720,6/1/04,0003,0050,RQ,0.00,0.00,,000001817,,,,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,AND,,,,0.00,0,,,
001994,1/1/09,0005,0030,RQ,0.00,0.00,CO,000001549,,,,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,AND,),,,0.00,0,,,
000328,8/20/01,0002,0020,CRSW,0.00,1.00,PRE,,,,,USBNY,,ARH, ###,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,AND,,,,0.00,0,,,
001208,1/1/09,0002,0010,CRSE,0.00,0.00,PRE,,,,,USBNY,,,,,201268,ALL,Y,Y,N,N,0.00,0.00,N,,,,0,0,,,,,,0.00,0,,,
001208,1/1/09,0006,0020,RQ,0.00,0.00,PRE,000001344,,,,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,OR,(,,,0.00,0,,,
001208,1/1/09,0001,0030,CRSE,0.00,1.00,PRE,,,,,USBNY,,,,,201268,ALL,Y,Y,N,N,0.00,0.00,Y,,,,0,0,,AND,,,,0.00,0,,,
001208,1/1/09,0003,0040,CRSE,0.00,1.00,CO,,,,,USBNY,,,,,201338,ALL,Y,Y,N,N,0.00,0.00,Y,,,,0,0,,AND,),,,0.00,0,,,
002637,4/10/09,0002,0020,COND,0.00,0.00,,,PL,EQ,ECO2MAJ,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,OR,,,,0.00,0,,,
002637,4/10/09,0003,0030,COND,0.00,0.00,,,PL,EQ,ECOBATP,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,OR,,,,0.00,0,,,
002637,4/10/09,0004,0040,COND,0.00,0.00,,,PL,EQ,ECO2TP,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,OR,),,,0.00,0,,,
001775,8/25/09,0001,0010,RQ,0.00,0.00,PRE,000001505,,,,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,,,,0.00,0,,,
002620,9/3/03,0001,0010,RQ,0.00,0.00,,000001792,,,,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,,,,0.00,0,,,
002626,8/25/09,0003,0040,COND,0.00,0.00,,,GRP,EQ,BHP,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,AND,,,,0.00,0,,,
002637,4/10/09,0001,0010,COND,0.00,0.00,,,PL,EQ,ECOBA,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,(,,,0.00,0,,,
002637,4/10/09,0005,0050,COND,0.00,0.00,,,GRP,EQ,NFRS,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,AND,(,,,0.00,0,,,
002637,4/10/09,0006,0060,COND,0.00,0.00,,,GRP,EQ,NTRF,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,OR,),,,0.00,0,,,
001966,8/25/09,0004,0010,RQ,0.00,0.00,PRE,000001147,,,,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,,,,0.00,0,,,
001966,8/25/09,0005,0020,COND,0.00,0.00,,,LVL,GE,U3,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,AND,,,,0.00,0,,,
000483,8/25/09,0006,0010,COND,0.00,0.00,,,PL,EQ,BUSBS,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,(,,,0.00,0,,,
000483,8/25/09,0007,0020,RQ,0.00,0.00,PRE,000001507,,,,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,OR,,,,0.00,0,,,
000483,8/25/09,0008,0030,RQ,0.00,0.00,PRE,000001157,,,,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,OR,,,,0.00,0,,,
002744,6/1/04,0002,0020,RQ,0.00,0.00,,000001826,,,,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,OR,,,,0.00,0,,,
002744,6/1/04,0003,0030,RQ,0.00,0.00,,000001827,,,,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,OR,,,,0.00,0,,,
002744,6/1/04,0004,0040,RQ,0.00,0.00,,000001828,,,,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,OR,,,,0.00,0,,,
002744,6/1/04,0005,0050,RQ,0.00,0.00,,000001829,,,,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,OR,,,,0.00,0,,,
002721,1/1/10,0001,0010,CRSE,0.00,0.00,PRE,,,,,USBNY,,,,SMPL,305825,ALL,Y,Y,N,N,0.00,0.00,N,,,,0,0,,,,,,0.00,0,,,
001622,5/25/10,0001,0010,CRSE,0.00,1.00,CO,,,,,USBNY,,,,SMPL,203515,ALL,Y,Y,N,N,0.00,0.00,Y,,,,0,0,,,,,,0.00,0,,,
001622,5/25/10,0002,0020,CRSE,0.00,1.00,CO,,,,,USBNY,,,,SMPL,203517,ALL,Y,Y,N,N,0.00,0.00,Y,,,,0,0,,AND,,,,0.00,0,,,
002752,8/25/10,0001,0010,CRSE,0.00,1.00,PRE,,,,,USBNY,,,,SMPL,200691,ALL,Y,Y,N,N,0.00,0.00,N,,,,0,0,,,(,,,0.00,0,,,
002752,8/25/10,0002,0020,CRSE,0.00,1.00,PRE,,,,,USBNY,,,,SMPL,200679,ALL,Y,Y,N,N,0.00,0.00,N,,,,0,0,,OR,),,,0.00,0,,,
002752,8/25/10,0003,0030,CRSE,0.00,1.00,PRE,,,,,USBNY,,,,SMPL,203581,ALL,Y,Y,N,N,0.00,0.00,N,,,,0,0,,AND,,,,0.00,0,,,
002752,8/25/10,0004,0040,CRSE,0.00,1.00,PRE,,,,,USBNY,,,,SMPL,204191,ALL,Y,Y,N,N,0.00,0.00,N,,,,0,0,,AND,,,,0.00,0,,,
002726,8/25/10,0001,0010,COND,0.00,0.00,,,PR,EQ,SPNAC,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,,,,0.00,0,,,
002726,8/25/10,0002,0020,COND,0.00,0.00,,,PR,EQ,SPNMA,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,OR,,,,0.00,0,,,
002726,8/25/10,0003,0030,COND,0.00,0.00,,,PR,EQ,SPNPH,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,OR,,,,0.00,0,,,
002732,5/25/10,0001,0010,RQ,0.00,0.00,PRE,000001824,,,,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,,,,0.00,0,,,
002584,5/25/10,0001,0010,COND,0.00,0.00,,,PL,EQ,BUSBS,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,(,,,0.00,0,,,
002584,5/25/10,0002,0020,COND,0.00,0.00,,,PL,EQ,BUSMINOR,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,OR,),,,0.00,0,,,
002584,5/25/10,0003,0030,CRSE,0.00,0.00,PRE,,,,,USBNY,,,,SMPL,305869,ALL,Y,Y,N,N,0.00,0.00,Y,,,,0,0,,AND,(,,,0.00,0,,,
002584,5/25/10,0004,0040,CRSE,0.00,0.00,PRE,,,,,USBNY,,,,SMPL,305839,ALL,Y,Y,N,N,0.00,0.00,Y,,,,0,0,,OR,,,,0.00,0,,,
002584,5/25/10,0005,0050,CRSE,0.00,0.00,PRE,,,,,USBNY,,,,SMPL,306174,ALL,Y,Y,N,N,0.00,0.00,Y,,,,0,0,,OR,,,,0.00,0,,,
002584,5/25/10,0006,0060,CRSE,0.00,0.00,PRE,,,,,USBNY,,,,SMPL,100201,ALL,Y,Y,N,N,0.00,0.00,Y,,,,0,0,,OR,),,,0.00,0,,,
002388,8/25/10,0005,0010,CRSE,0.00,0.00,CO,,,,,USBNY,,,,SMPL,305839,ALL,Y,Y,N,N,0.00,0.00,N,,,1114,4,0,,,,,,0.00,0,,,
002388,8/25/10,0002,0020,CRSE,0.00,1.00,CO,,,,,USBNY,,,,SMPL,201020,ALL,Y,Y,N,N,0.00,0.00,N,,,1114,7,0,,AND,(,,,0.00,0,,,
002388,8/25/10,0003,0030,CRSE,0.00,1.00,CO,,,,,USBNY,,,,SMPL,201020,ALL,Y,Y,N,N,0.00,0.00,N,,,1114,10,0,,OR,),,,0.00,0,,,
002388,8/25/10,0006,0040,COND,0.00,0.00,,,GRP,EQ,BLP,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,AND,,,,0.00,0,,,
002735,8/25/10,0002,0020,CRSE,0.00,0.00,PRE,,,,,USBNY,,,,SMPL,101837,ALL,Y,Y,N,N,0.00,0.00,Y,,,,0,0,,OR,,,,0.00,0,,,
002723,8/25/10,0001,0010,CRSE,0.00,1.00,PRE,,,,,USBNY,,,,SMPL,305556,ALL,Y,Y,N,N,0.00,0.00,N,,,,0,0,,,,,,0.00,0,,,
002735,8/25/10,0001,0010,CRSE,0.00,0.00,PRE,,,,,USBNY,,,,SMPL,101909,ALL,Y,Y,N,N,0.00,0.00,Y,,,,0,0,,,,,,0.00,0,,,
002735,8/25/10,0003,0030,CRSE,0.00,0.00,PRE,,,,,USBNY,,,,SMPL,201335,ALL,Y,Y,N,N,0.00,0.00,Y,,,,0,0,,OR,,,,0.00,0,,,
002735,8/25/10,0004,0040,CRSE,0.00,0.00,PRE,,,,,USBNY,,,,SMPL,201263,ALL,Y,Y,N,N,0.00,0.00,Y,,,,0,0,,OR,,,,0.00,0,,,
002735,8/25/10,0005,0050,CRSE,0.00,0.00,PRE,,,,,USBNY,,,,SMPL,101864,ALL,Y,Y,N,N,0.00,0.00,Y,,,,0,0,,OR,,,,0.00,0,,,
002735,8/25/10,0006,0060,CRSE,0.00,0.00,PRE,,,,,USBNY,,,,SMPL,201492,ALL,Y,Y,N,N,0.00,0.00,Y,,,,0,0,,OR,,,,0.00,0,,,
002735,8/25/10,0007,0070,CRSE,0.00,0.00,PRE,,,,,USBNY,,,,SMPL,203629,ALL,Y,Y,N,N,0.00,0.00,Y,,,,0,0,,OR,,,,0.00,0,,,
002735,8/25/10,0008,0080,CRSE,0.00,0.00,PRE,,,,,USBNY,,,,SMPL,102188,ALL,Y,Y,N,N,0.00,0.00,Y,,,,0,0,,OR,,,,0.00,0,,,
002735,8/25/10,0009,0090,CRSE,0.00,0.00,PRE,,,,,USBNY,,,,SMPL,101899,ALL,Y,Y,N,N,0.00,0.00,Y,,,,0,0,,OR,,,,0.00,0,,,
002734,6/1/04,0001,0010,RQ,0.00,0.00,,000001818,,,,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,,,,0.00,0,,,
002734,6/1/04,0002,0020,RQ,0.00,0.00,,000001826,,,,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,OR,,,,0.00,0,,,
002734,6/1/04,0003,0030,RQ,0.00,0.00,,000001827,,,,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,OR,,,,0.00,0,,,
002734,6/1/04,0004,0040,RQ,0.00,0.00,,000001828,,,,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,OR,,,,0.00,0,,,
002734,6/1/04,0005,0050,RQ,0.00,0.00,,000001829,,,,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,OR,,,,0.00,0,,,
002720,6/1/04,0010,0060,RQ,0.00,0.00,,000001823,,,,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,AND,,,,0.00,0,,,
002584,5/25/10,0007,0070,COND,0.00,0.00,,,LVL,EQ,U1,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,AND,(,,,0.00,0,,,
002584,5/25/10,0008,0080,COND,0.00,0.00,,,LVL,EQ,U2,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,OR,),,,0.00,0,,,
001944,8/25/10,0001,0010,RQ,0.00,0.00,PRE,000001060,,,,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,,,,0.00,0,,,
000976,1/1/14,0003,0030,COND,0.00,0.00,,,PL,IN,000084,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,AND,,,,0.00,0,,,
001190,8/20/04,0001,0010,CRSE,0.00,1.00,CO,,,,,USBNY,,,,SMPL,203508,ALL,Y,Y,N,N,0.00,0.00,N,,,1144,0,0,,,,,,0.00,0,,,
001190,8/20/04,0002,0020,CRSW,0.00,1.00,PRE,,,,,USBNY,,LIN, 2##,SMPL,,ALL,Y,Y,N,N,2.00,0.00,,,,,0,0,,AND,,,,0.00,0,,,
001190,8/20/04,0003,0030,RQ,0.00,0.00,PRE,000001317,,,,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,AND,,,,0.00,0,,,
001190,8/20/04,0004,0040,COND,0.00,0.00,,,PL,EQ,LINBATP,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,AND,(,,,0.00,0,,,
001190,8/20/04,0005,0050,COND,0.00,0.00,,,PL,EQ,LIN2TP,USBNY,,,,SMPL,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,OR,),,,0.00,0,,,
001837,8/20/04,0001,0010,CRSE,0.00,1.00,CO,,,,,USBNY,,,,SMPL,100261,ALL,Y,Y,N,N,0.00,0.00,N,,,1148,1,0,,,,,,0.00,0,,,
001838,8/20/04,0001,0010,CRSE,0.00,1.00,CO,,,,,USBNY,,,,SMPL,100261,ALL,Y,Y,N,N,0.00,0.00,N,,,1148,2,0,,,,,,0.00,0,,,
001839,8/20/04,0001,0010,CRSE,0.00,1.00,CO,,,,,USBNY,,,,SMPL,204674,ALL,Y,Y,N,N,0.00,0.00,N,,,1148,1,0,,,,,,0.00,0,,,
001840,8/20/04,0001,0010,CRSE,0.00,1.00,CO,,,,,USBNY,,,,SMPL,204674,ALL,Y,Y,N,N,0.00,0.00,N,,,1148,2,0,,,,,,0.00,0,,,
001841,8/20/04,0001,0010,CRSE,0.00,1.00,CO,,,,,USBNY,,,,SMPL,101853,ALL,Y,Y,N,N,0.00,0.00,N,,,1148,1,0,,,,,,0.00,0,,,
001842,8/20/04,0001,0010,CRSE,0.00,1.00,CO,,,,,USBNY,,,,SMPL,101853,ALL,Y,Y,N,N,0.00,0.00,N,,,1148,2,0,,,,,,0.00,0,,,
001843,8/20/04,0001,0010,CRSE,0.00,1.00,CO,,,,,USBNY,,,,SMPL,204675,ALL,Y,Y,N,N,0.00,0.00,N,,,1148,1,0,,,,,,0.00,0,,,
001844,8/20/04,0001,0010,CRSE,0.00,1.00,CO,,,,,USBNY,,,,SMPL,204675,ALL,Y,Y,N,N,0.00,0.00,N,,,1148,2,0,,,,,,0.00,0,,,
001845,8/20/04,0001,0010,CRSE,0.00,1.00,CO,,,,,USBNY,,,,SMPL,101243,ALL,Y,Y,N,N,0.00,0.00,N,,,1148,1,0,,,,,,0.00,0,,,
001846,8/20/04,0001,0010,CRSE,0.00,1.00,CO,,,,,USBNY,,,,SMPL,101243,ALL,Y,Y,N,N,0.00,0.00,N,,,1138,2,0,,,,,,0.00,0,,,
001847,8/20/04,0001,0010,CRSE,0.00,1.00,CO,,,,,USBNY,,,,SMPL,101243,ALL,Y,Y,N,N,0.00,0.00,N,,,1138,3,0,,,,,,0.00,0,,,
001848,8/20/04,0001,0010,CRSE,0.00,1.00,CO,,,,,USBNY,,,,SMPL,101243,ALL,Y,Y,N,N,0.00,0.00,N,,,1138,4,0,,,,,,0.00,0,,,
001849,8/20/04,0001,0010,CRSE,0.00,1.00,CO,,,,,USBNY,,,,SMPL,200998,ALL,Y,Y,N,N,0.00,0.00,N,,,1148,1,0,,,,,,0.00,0,,,
001850,8/20/04,0001,0010,CRSE,0.00,1.00,CO,,,,,USBNY,,,,SMPL,200998,ALL,Y,Y,N,N,0.00,0.00,N,,,1138,2,0,,,,,,0.00,0,,,
001851,8/20/04,0001,0010,CRSE,0.00,1.00,CO,,,,,USBNY,,,,SMPL,200998,ALL,Y,Y,N,N,0.00,0.00,N,,,1138,3,0,,,,,,0.00,0,,,
001852,8/20/04,0001,0010,CRSE,0.00,1.00,CO,,,,,USBNY,,,,SMPL,200998,ALL,Y,Y,N,N,0.00,0.00,N,,,1138,4,0,,,,,,0.00,0,,,
001492,8/20/04,0002,0010,COND,0.00,0.00,,,PL,EQ,TSSMT,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,N,,,,0,0,,,,,,0.00,0,,,
001560,8/20/04,0001,0010,COND,0.00,0.00,,,PL,EQ,TSSMT,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,N,,,,0,0,,,,,,0.00,0,,,
001857,8/20/04,0001,0010,CRSE,0.00,1.00,CO,,,,,USBNY,,,,,101382,ALL,Y,Y,N,N,0.00,0.00,N,,,1048,1,0,,,,,,0.00,0,,,
001858,8/20/04,0001,0010,CRSE,0.00,1.00,CO,,,,,USBNY,,,,SMPL,101431,ALL,Y,Y,N,N,0.00,0.00,N,,,1148,1,0,,,,,,0.00,0,,,
001859,8/20/04,0001,0010,CRSE,0.00,1.00,CO,,,,,USBNY,,,,SMPL,101431,ALL,Y,Y,N,N,0.00,0.00,N,,,1148,2,0,,,,,,0.00,0,,,
001860,8/20/04,0001,0010,CRSE,0.00,1.00,CO,,,,,USBNY,,,,SMPL,305367,ALL,Y,Y,N,N,0.00,0.00,N,,,1148,1,0,,,,,,0.00,0,,,
001861,8/20/04,0001,0010,CRSE,0.00,1.00,CO,,,,,USBNY,,,,SMPL,305367,ALL,Y,Y,N,N,0.00,0.00,N,,,1148,2,0,,,,,,0.00,0,,,
001584,8/20/02,0002,0020,RQ,0.00,0.00,PRE,000001503,,,,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,AND,,,,0.00,0,,,
001862,8/20/04,0001,0010,CRSE,0.00,1.00,CO,,,,,USBNY,,,,SMPL,305369,ALL,Y,Y,N,N,0.00,0.00,N,,,1148,1,0,,,,,,0.00,0,,,
001863,8/20/04,0001,0010,CRSE,0.00,1.00,CO,,,,,USBNY,,,,SMPL,305369,ALL,Y,Y,N,N,0.00,0.00,N,,,1148,2,0,,,,,,0.00,0,,,
001585,8/20/02,0003,0020,CRSE,0.00,1.00,PRE,,,,,USBNY,,,,,101431,ALL,Y,Y,N,N,0.00,0.00,N,,,,0,0,,AND,,,,0.00,0,,,
001864,8/20/04,0001,0010,CRSE,0.00,1.00,CO,,,,,USBNY,,,,SMPL,305368,ALL,Y,Y,N,N,0.00,0.00,N,,,1148,1,0,,,,,,0.00,0,,,
001865,8/20/04,0001,0010,CRSE,0.00,1.00,CO,,,,,USBNY,,,,SMPL,305368,ALL,Y,Y,N,N,0.00,0.00,N,,,1148,2,0,,,,,,0.00,0,,,
001751,1/1/04,0001,0010,COND,0.00,0.00,,,LVL,GE,U2,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,,,,0.00,0,,,
001866,8/20/04,0001,0010,COND,0.00,0.00,,,PL,EQ,BUSBS,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,(,,,0.00,0,,,
001866,8/20/04,0002,0020,COND,0.00,0.00,,,PL,EQ,BUS2MAJ,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,OR,,,,0.00,0,,,
000578,8/20/01,0001,0010,CRSE,0.00,1.00,PRE,,,,,USBNY,,,,,201268,ALL,Y,Y,N,N,0.00,0.00,Y,,,,0,0,,,,,,0.00,0,,,
000578,8/20/01,0002,0020,CRSE,0.00,1.00,PRE,,,,,USBNY,,,,,201346,ALL,Y,Y,N,N,0.00,0.00,Y,,,,0,0,,AND,(,,,0.00,0,,,
000578,8/20/01,0003,0030,CRSE,0.00,1.00,PRE,,,,,USBNY,,,,,201201,ALL,Y,Y,N,N,0.00,0.00,Y,,,,0,0,,OR,),,,0.00,0,,,
000579,8/20/01,0001,0010,CRSE,0.00,1.00,PRE,,,,,USBNY,,,,,201277,ALL,Y,Y,N,N,0.00,0.00,Y,,,,0,0,,,,,,0.00,0,,,
000580,8/20/01,0001,0010,CRSE,0.00,1.00,PRE,,,,,USBNY,,,,,201277,ALL,Y,Y,N,N,0.00,0.00,Y,,,,0,0,,,,,,0.00,0,,,
000580,8/20/01,0002,0020,CRSE,0.00,1.00,PRE,,,,,USBNY,,,,,201279,ALL,Y,Y,N,N,0.00,0.00,Y,,,,0,0,,AND,,,,0.00,0,,,
000581,8/20/01,0001,0010,CRSE,0.00,1.00,PRE,,,,,USBNY,,,,,201277,ALL,Y,Y,N,N,0.00,0.00,Y,,,,0,0,,,,,,0.00,0,,,
000581,8/20/01,0002,0020,CRSE,0.00,1.00,PRE,,,,,USBNY,,,,,201358,ALL,Y,Y,N,N,0.00,0.00,Y,,,,0,0,,AND,,,,0.00,0,,,
000583,8/20/01,0001,0010,CRSE,0.00,1.00,PRE,,,,,USBNY,,,,,201290,ALL,Y,Y,N,N,0.00,0.00,Y,,,,0,0,,,,,,0.00,0,,,
000584,8/20/01,0001,0010,CRSE,0.00,1.00,PRE,,,,,USBNY,,,,,201290,ALL,Y,Y,N,N,0.00,0.00,Y,,,,0,0,,,,,,0.00,0,,,
000584,8/20/01,0002,0020,CRSE,0.00,1.00,PRE,,,,,USBNY,,,,,201305,ALL,Y,Y,N,N,0.00,0.00,Y,,,,0,0,,AND,,,,0.00,0,,,
000585,8/20/01,0001,0020,CRSE,0.00,1.00,PRE,,,,,USBNY,,,,,201290,ALL,Y,Y,N,N,0.00,0.00,Y,,,,0,0,,OR,,,,0.00,0,,,
001562,1/1/03,0001,0010,CRSE,0.00,1.00,PRE,,,,,USBNY,,,,,302294,ALL,Y,Y,N,N,0.00,0.00,N,,,,0,0,,,,,,0.00,0,,,
001563,1/1/03,0001,0010,COND,0.00,0.00,,,GRP,EQ,YGSC,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,,,,0.00,0,,,
001565,1/1/03,0001,0010,CRSE,0.00,1.00,PRE,,,,,USBNY,,,,,100680,ALL,Y,Y,N,N,0.00,0.00,N,,,,0,0,,,,,,0.00,0,,,
002051,11/1/05,0001,0010,COND,0.00,0.00,,,LVL,GE,U1,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,,,,0.00,0,,,
000445,8/21/04,0001,0010,RQ,0.00,1.00,PRE,000001525,,,,USBNY,,,,,,ALL,Y,Y,N,N,2.00,0.00,,,,,0,0,,,,,,0.00,0,,,
000140,1/1/58,0003,0030,COND,0.00,0.00,,,PL,EQ,MATBS,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,OR,,,,0.00,0,,,
000140,1/1/58,0004,0040,COND,0.00,0.00,,,PL,EQ,MATBSTP,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,OR,,,,0.00,0,,,
000141,1/1/58,0001,0010,COND,0.00,0.00,,,PL,EQ,LSEMINOR,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,,,,0.00,0,,,
000142,1/1/58,0001,0010,COND,0.00,0.00,,,PL,EQ,MAT2MAJ,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,(,,,0.00,0,,,
000142,1/1/58,0002,0020,COND,0.00,0.00,,,PL,EQ,MAT2TP,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,OR,,,,0.00,0,,,
000142,1/1/58,0003,0030,COND,0.00,0.00,,,PL,EQ,MATBS,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,OR,,,,0.00,0,,,
000142,1/1/58,0004,0040,COND,0.00,0.00,,,PL,EQ,MATBSTP,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,OR,),,,0.00,0,,,
000142,1/1/58,0005,0050,COND,0.00,0.00,,,LVL,EQ,U4,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,AND,,,,0.00,0,,,
000143,1/1/58,0001,0010,COND,0.00,0.00,,,PL,EQ,PHI2MAJ,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,,,,0.00,0,,,
000143,1/1/58,0002,0020,COND,0.00,0.00,,,PL,EQ,PHI2MAJHSC,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,OR,,,,0.00,0,,,
000143,1/1/58,0003,0030,COND,0.00,0.00,,,PL,EQ,PHIBA,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,OR,,,,0.00,0,,,
000144,1/1/58,0001,0010,COND,0.00,0.00,,,PL,EQ,PHI2MAJ,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,(,,,0.00,0,,,
000144,1/1/58,0002,0020,COND,0.00,0.00,,,PL,EQ,PHI2MAJHSC,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,OR,,,,0.00,0,,,
000144,1/1/58,0003,0030,COND,0.00,0.00,,,PL,EQ,PHIBA,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,OR,),,,0.00,0,,,
000144,1/1/58,0004,0040,COND,0.00,0.00,,,LVL,EQ,U4,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,AND,,,,0.00,0,,,
000145,1/1/58,0001,0010,COND,0.00,0.00,,,PL,EQ,MAT2MAJ,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,,,,,0.00,0,,,
000145,1/1/58,0002,0020,COND,0.00,0.00,,,PL,EQ,MAT2TP,USBNY,,,,,,ALL,Y,Y,N,N,0.00,0.00,,,,,0,0,,OR,,,,0.00,0,,,
